Form Name,Form Name Image Link,Last Name,Last Name Image Link,First Name,First Name Image Link,Middle,Middle Image Link,Agency Name,Agency Name Image Link,Division,Division Image Link,Position,Position Image Link,Agency (Multiple Pos),Agency (Multiple Pos) Image Link,Position,Position Image Link,Jurisdiction of Office,Jurisdiction of Office Image Link,Multi-County,Multi-County Image Link,City of,City of Image Link,County of,County of Image Link,Other,Other Image Link,Type of Statement,Type of Statement Image Link,Period start date,Period start date Image Link,Date Assumed Office,Date Assumed Office Image Link,Election Year,Election Year Image Link,Period End Date,Period End Date Image Link,"Start Date, If Leaving Office","Start Date, If Leaving Office Image Link",Office Sought (If Applicable),Office Sought (If Applicable) Image Link,Number of Pages,Number of Pages Image Link,Schedule Summary,Schedule Summary Image Link,Date Signed,Date Signed Image Link,Contact,Contact Image Link,Signature,Signature Image Link
R_Stock_Nancy-page1.pdf,https://shreddr.captricity.com/api/v1/instance/215763/aligned-image,Stock,https://shreddr.captricity.com/api/v1/shred/3652025/image,Nancy,https://shreddr.captricity.com/api/v1/shred/3652024/image,Wieben,https://shreddr.captricity.com/api/v1/shred/3652023/image,Superior court- County of Orange,https://shreddr.captricity.com/api/v1/shred/3652022/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3652020/image,Superior Court Judge,https://shreddr.captricity.com/api/v1/shred/3652018/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3652016/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3652014/image,State,https://shreddr.captricity.com/api/v1/shred/3652011/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3652010/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3652008/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3652006/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3652005/image,Annual,https://shreddr.captricity.com/api/v1/shred/3652001/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651999/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651997/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651996/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651995/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651993/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651991/image,10,https://shreddr.captricity.com/api/v1/shred/3651989/image,"Schedule A-1, Schedule C, Schedule D, Schedule E",https://shreddr.captricity.com/api/v1/shred/3651986/image,2-26-2012,https://shreddr.captricity.com/api/v1/shred/3651984/image,,https://shreddr.captricity.com/api/v1/shred/3651981/image,,https://shreddr.captricity.com/api/v1/shred/3651979/image
R_Stewart_William_D-page1.pdf,https://shreddr.captricity.com/api/v1/instance/215762/aligned-image,STEWART,https://shreddr.captricity.com/api/v1/shred/3651977/image,William,https://shreddr.captricity.com/api/v1/shred/3651975/image,David,https://shreddr.captricity.com/api/v1/shred/3651973/image,superior court of california,https://shreddr.captricity.com/api/v1/shred/3651972/image,County of Los Angeles,https://shreddr.captricity.com/api/v1/shred/3651971/image,Judge,https://shreddr.captricity.com/api/v1/shred/3651970/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651969/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651968/image,"State, Judge or Court Commissioner",https://shreddr.captricity.com/api/v1/shred/3651967/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651966/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651965/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651964/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651963/image,Annual,https://shreddr.captricity.com/api/v1/shred/3651962/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651961/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651960/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651959/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651958/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651957/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651956/image,3,https://shreddr.captricity.com/api/v1/shred/3651955/image,"Schedule B, Schedule D",https://shreddr.captricity.com/api/v1/shred/3651954/image,2/7/2012,https://shreddr.captricity.com/api/v1/shred/3651953/image,,https://shreddr.captricity.com/api/v1/shred/3651952/image,,https://shreddr.captricity.com/api/v1/shred/3651951/image
R_Stewart_John_K-page1.pdf,https://shreddr.captricity.com/api/v1/instance/215761/aligned-image,STEWART,https://shreddr.captricity.com/api/v1/shred/3651950/image,John,https://shreddr.captricity.com/api/v1/shred/3651948/image,kennedy,https://shreddr.captricity.com/api/v1/shred/3651946/image,San Francisco Superior Court Judge,https://shreddr.captricity.com/api/v1/shred/3651943/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651941/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651939/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651937/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651935/image,"State, Judge or Court Commissioner",https://shreddr.captricity.com/api/v1/shred/3651933/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651931/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651929/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651927/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651926/image,Annual,https://shreddr.captricity.com/api/v1/shred/3651924/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651922/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651920/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651919/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651916/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651914/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651912/image,10,https://shreddr.captricity.com/api/v1/shred/3651911/image,"Schedule A-1, Schedule B, Schedule C",https://shreddr.captricity.com/api/v1/shred/3651908/image,2/7/12,https://shreddr.captricity.com/api/v1/shred/3651905/image,,https://shreddr.captricity.com/api/v1/shred/3651901/image,,https://shreddr.captricity.com/api/v1/shred/3651898/image
R_Sterne_Coleen_K-page1.pdf,https://shreddr.captricity.com/api/v1/instance/215760/aligned-image,sterne,https://shreddr.captricity.com/api/v1/shred/3651949/image,Colleen,https://shreddr.captricity.com/api/v1/shred/3651947/image,Kathryn,https://shreddr.captricity.com/api/v1/shred/3651945/image,Santa Barbara County Superior Court,https://shreddr.captricity.com/api/v1/shred/3651944/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651942/image,Judge,https://shreddr.captricity.com/api/v1/shred/3651940/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651938/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651936/image,Judge or Court Commissioner,https://shreddr.captricity.com/api/v1/shred/3651934/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651932/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651930/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651928/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651925/image,"Annual, Candidate",https://shreddr.captricity.com/api/v1/shred/3651923/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651921/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651918/image,2012,https://shreddr.captricity.com/api/v1/shred/3651917/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651915/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651913/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651910/image,9,https://shreddr.captricity.com/api/v1/shred/3651909/image,"Schedule A-1, Schedule A-2",https://shreddr.captricity.com/api/v1/shred/3651906/image,2/21/12,https://shreddr.captricity.com/api/v1/shred/3651904/image,,https://shreddr.captricity.com/api/v1/shred/3651900/image,,https://shreddr.captricity.com/api/v1/shred/3651897/image
R_Stern_Michael_L-page1.pdf,https://shreddr.captricity.com/api/v1/instance/215759/aligned-image,Stern,https://shreddr.captricity.com/api/v1/shred/3651907/image,Michael,https://shreddr.captricity.com/api/v1/shred/3651903/image,LARWED,https://shreddr.captricity.com/api/v1/shred/3651902/image,Los Angeles Superior Court Judge.,https://shreddr.captricity.com/api/v1/shred/3651899/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651896/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651895/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651894/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651893/image,"State, Judge or Court Commissioner",https://shreddr.captricity.com/api/v1/shred/3651892/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651891/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651890/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651889/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651888/image,Annual,https://shreddr.captricity.com/api/v1/shred/3651887/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651886/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651885/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651884/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651883/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651882/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651881/image,6,https://shreddr.captricity.com/api/v1/shred/3651880/image,"Schedule A-1, Schedule C, Schedule E",https://shreddr.captricity.com/api/v1/shred/3651879/image,3/1/2012,https://shreddr.captricity.com/api/v1/shred/3651878/image,,https://shreddr.captricity.com/api/v1/shred/3651877/image,,https://shreddr.captricity.com/api/v1/shred/3651876/image
R_Stern_Jacqueline-page1.pdf,https://shreddr.captricity.com/api/v1/instance/215758/aligned-image,stern,https://shreddr.captricity.com/api/v1/shred/3651875/image,jacqueline,https://shreddr.captricity.com/api/v1/shred/3651874/image,MARION,https://shreddr.captricity.com/api/v1/shred/3651873/image,San Diego Superior Court,https://shreddr.captricity.com/api/v1/shred/3651872/image,n/a,https://shreddr.captricity.com/api/v1/shred/3651871/image,JUDGE OF THE SUPERIOR COURT,https://shreddr.captricity.com/api/v1/shred/3651870/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651869/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651868/image,"State, Judge or Court Commissioner",https://shreddr.captricity.com/api/v1/shred/3651867/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651866/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651865/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651864/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651863/image,Annual,https://shreddr.captricity.com/api/v1/shred/3651862/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651861/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651860/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651859/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651858/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651857/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651856/image,4,https://shreddr.captricity.com/api/v1/shred/3651855/image,"Schedule A-1, Schedule A-2, Schedule C",https://shreddr.captricity.com/api/v1/shred/3651853/image,2/27/12,https://shreddr.captricity.com/api/v1/shred/3651850/image,,https://shreddr.captricity.com/api/v1/shred/3651848/image,,https://shreddr.captricity.com/api/v1/shred/3651846/image
R_Sterling_William_N-page1.pdf,https://shreddr.captricity.com/api/v1/instance/215757/aligned-image,STERLING,https://shreddr.captricity.com/api/v1/shred/3651854/image,WILLIAM,https://shreddr.captricity.com/api/v1/shred/3651852/image,Nathan,https://shreddr.captricity.com/api/v1/shred/3651851/image,Los Angeles Superior Court Judge,https://shreddr.captricity.com/api/v1/shred/3651849/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651847/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651845/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651844/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651843/image,"State, Judge or Court Commissioner",https://shreddr.captricity.com/api/v1/shred/3651842/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651841/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651840/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651839/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651838/image,Annual,https://shreddr.captricity.com/api/v1/shred/3651836/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651834/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651832/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651831/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651829/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651828/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651826/image,4,https://shreddr.captricity.com/api/v1/shred/3651824/image,"Schedule A-1, Schedule A-2, Schedule C",https://shreddr.captricity.com/api/v1/shred/3651821/image,2/26/12,https://shreddr.captricity.com/api/v1/shred/3651820/image,,https://shreddr.captricity.com/api/v1/shred/3651817/image,,https://shreddr.captricity.com/api/v1/shred/3651815/image
R_Stephenson_Franklin_M-page1.pdf,https://shreddr.captricity.com/api/v1/instance/215756/aligned-image,Stephenson,https://shreddr.captricity.com/api/v1/shred/3651837/image,Franklin,https://shreddr.captricity.com/api/v1/shred/3651835/image,M,https://shreddr.captricity.com/api/v1/shred/3651833/image,Superior Court,https://shreddr.captricity.com/api/v1/shred/3651830/image,SAN JOAQUIN COUNTY,https://shreddr.captricity.com/api/v1/shred/3651827/image,Judge,https://shreddr.captricity.com/api/v1/shred/3651825/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651823/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651822/image,"State, Judge or Court Commissioner",https://shreddr.captricity.com/api/v1/shred/3651819/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651818/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651816/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651814/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651813/image,Annual,https://shreddr.captricity.com/api/v1/shred/3651812/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651811/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651810/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651809/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651808/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651807/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651806/image,2,https://shreddr.captricity.com/api/v1/shred/3651805/image,Schedule C,https://shreddr.captricity.com/api/v1/shred/3651804/image,2/16/2012,https://shreddr.captricity.com/api/v1/shred/3651803/image,,https://shreddr.captricity.com/api/v1/shred/3651802/image,,https://shreddr.captricity.com/api/v1/shred/3651801/image
R_Steiner_Scott_A-page1.pdf,https://shreddr.captricity.com/api/v1/instance/215755/aligned-image,Steiner,https://shreddr.captricity.com/api/v1/shred/3651800/image,Scott,https://shreddr.captricity.com/api/v1/shred/3651799/image,BF A DEPUTY,https://shreddr.captricity.com/api/v1/shred/3651798/image,Superior Court of California,https://shreddr.captricity.com/api/v1/shred/3651797/image,County of Orange,https://shreddr.captricity.com/api/v1/shred/3651796/image,Superior Court Judge,https://shreddr.captricity.com/api/v1/shred/3651795/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651794/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651793/image,"Judge or Court Commissioner, County of:",https://shreddr.captricity.com/api/v1/shred/3651792/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651791/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651790/image,Orange,https://shreddr.captricity.com/api/v1/shred/3651789/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651788/image,Annual,https://shreddr.captricity.com/api/v1/shred/3651787/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651786/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651785/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651784/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651783/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651782/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651781/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651779/image,"Schedule C, Schedule E",https://shreddr.captricity.com/api/v1/shred/3651776/image,2/24/2012,https://shreddr.captricity.com/api/v1/shred/3651774/image,,https://shreddr.captricity.com/api/v1/shred/3651771/image,,https://shreddr.captricity.com/api/v1/shred/3651769/image
R_Steinberg_Marjorie_S-page1.pdf,https://shreddr.captricity.com/api/v1/instance/215754/aligned-image,Steinberg,https://shreddr.captricity.com/api/v1/shred/3651780/image,Marjorie,https://shreddr.captricity.com/api/v1/shred/3651778/image,S.,https://shreddr.captricity.com/api/v1/shred/3651777/image,Los Angeles Superior Court Judge,https://shreddr.captricity.com/api/v1/shred/3651775/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651773/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651772/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651770/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651768/image,Judge or Court Commissioner,https://shreddr.captricity.com/api/v1/shred/3651767/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651766/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651765/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651764/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651763/image,Annual,https://shreddr.captricity.com/api/v1/shred/3651762/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651761/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651760/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651759/image,02/14/12,https://shreddr.captricity.com/api/v1/shred/3651758/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651756/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651754/image,5,https://shreddr.captricity.com/api/v1/shred/3651752/image,"Schedule A-1, Schedule A-2, Schedule C",https://shreddr.captricity.com/api/v1/shred/3651749/image,2/25/2012,https://shreddr.captricity.com/api/v1/shred/3651747/image,,https://shreddr.captricity.com/api/v1/shred/3651744/image,,https://shreddr.captricity.com/api/v1/shred/3651742/image
R_Steffen_Scott_T-page1.pdf,https://shreddr.captricity.com/api/v1/instance/215753/aligned-image,steffen,https://shreddr.captricity.com/api/v1/shred/3651757/image,Scott,https://shreddr.captricity.com/api/v1/shred/3651755/image,T,https://shreddr.captricity.com/api/v1/shred/3651753/image,Stanislaus County Superior Court,https://shreddr.captricity.com/api/v1/shred/3651751/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651750/image,JUDGE,https://shreddr.captricity.com/api/v1/shred/3651748/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651746/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651745/image,Judge or Court Commissioner,https://shreddr.captricity.com/api/v1/shred/3651743/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651741/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651740/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651739/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651738/image,Annual,https://shreddr.captricity.com/api/v1/shred/3651737/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651736/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651735/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651734/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651733/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651732/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651731/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651730/image,"Schedule A-1, Schedule A-2, Schedule B, Schedule C",https://shreddr.captricity.com/api/v1/shred/3651729/image,2/24/2012,https://shreddr.captricity.com/api/v1/shred/3651728/image,,https://shreddr.captricity.com/api/v1/shred/3651727/image,,https://shreddr.captricity.com/api/v1/shred/3651726/image
R_Steele_James_A-page1.pdf,https://shreddr.captricity.com/api/v1/instance/215752/aligned-image,"Steele, Ja",https://shreddr.captricity.com/api/v1/shred/3651725/image,James Andrew,https://shreddr.captricity.com/api/v1/shred/3651724/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651723/image,los angeles superior court,https://shreddr.captricity.com/api/v1/shred/3651722/image,Van Nuys,https://shreddr.captricity.com/api/v1/shred/3651720/image,JUDGE OF THE SUPERIOR COURT,https://shreddr.captricity.com/api/v1/shred/3651717/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651715/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651714/image,Judge or Court Commissioner,https://shreddr.captricity.com/api/v1/shred/3651711/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651709/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651707/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651706/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651704/image,Annual,https://shreddr.captricity.com/api/v1/shred/3651700/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651698/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651697/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651696/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651695/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651693/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651690/image,8,https://shreddr.captricity.com/api/v1/shred/3651688/image,"Schedule A-1, Schedule A-2, Schedule C",https://shreddr.captricity.com/api/v1/shred/3651683/image,2/27/12,https://shreddr.captricity.com/api/v1/shred/3651682/image,,https://shreddr.captricity.com/api/v1/shred/3651680/image,,https://shreddr.captricity.com/api/v1/shred/3651678/image
R_Stashyn_Donna_L-page1.pdf,https://shreddr.captricity.com/api/v1/instance/215751/aligned-image,Stashyn,https://shreddr.captricity.com/api/v1/shred/3651721/image,Donna,https://shreddr.captricity.com/api/v1/shred/3651719/image,L,https://shreddr.captricity.com/api/v1/shred/3651718/image,Solano County Superior Court,https://shreddr.captricity.com/api/v1/shred/3651716/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651713/image,Trial Judge,https://shreddr.captricity.com/api/v1/shred/3651712/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651710/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651708/image,"State, Judge or Court Commissioner",https://shreddr.captricity.com/api/v1/shred/3651705/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651703/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651702/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651701/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651699/image,Annual,https://shreddr.captricity.com/api/v1/shred/3651694/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651692/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651691/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651689/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651687/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651686/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651685/image,1,https://shreddr.captricity.com/api/v1/shred/3651684/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651681/image,01-10-2012,https://shreddr.captricity.com/api/v1/shred/3651679/image,,https://shreddr.captricity.com/api/v1/shred/3651677/image,,https://shreddr.captricity.com/api/v1/shred/3651675/image
R_Stark_Nancy_D-page1.pdf,https://shreddr.captricity.com/api/v1/instance/215750/aligned-image,stark,https://shreddr.captricity.com/api/v1/shred/3651676/image,NANCY,https://shreddr.captricity.com/api/v1/shred/3651674/image,D,https://shreddr.captricity.com/api/v1/shred/3651673/image,State of California,https://shreddr.captricity.com/api/v1/shred/3651672/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651671/image,superior court judge,https://shreddr.captricity.com/api/v1/shred/3651670/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651669/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651668/image,"State, Judge or Court Commissioner, County of:",https://shreddr.captricity.com/api/v1/shred/3651667/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651666/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651665/image,Contra Costa,https://shreddr.captricity.com/api/v1/shred/3651664/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651663/image,"Annual, Candidate",https://shreddr.captricity.com/api/v1/shred/3651662/image,1/1/2011,https://shreddr.captricity.com/api/v1/shred/3651661/image,8/2004,https://shreddr.captricity.com/api/v1/shred/3651660/image,2012,https://shreddr.captricity.com/api/v1/shred/3651659/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651658/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651657/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651656/image,1,https://shreddr.captricity.com/api/v1/shred/3651655/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651654/image,1/25/12,https://shreddr.captricity.com/api/v1/shred/3651653/image,,https://shreddr.captricity.com/api/v1/shred/3651652/image,,https://shreddr.captricity.com/api/v1/shred/3651651/image
R_Stanford_Richard_W-page1.pdf,https://shreddr.captricity.com/api/v1/instance/215749/aligned-image,Stanford,https://shreddr.captricity.com/api/v1/shred/3651650/image,richard,https://shreddr.captricity.com/api/v1/shred/3651648/image,BF N.,https://shreddr.captricity.com/api/v1/shred/3651647/image,"Superior Court, Orange County JUDGE",https://shreddr.captricity.com/api/v1/shred/3651644/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651642/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651640/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651638/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651637/image,State,https://shreddr.captricity.com/api/v1/shred/3651634/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651633/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651631/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651628/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651626/image,Annual,https://shreddr.captricity.com/api/v1/shred/3651624/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651623/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651621/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651619/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651617/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651615/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3651613/image,2,https://shreddr.captricity.com/api/v1/shred/3651610/image,Schedule B,https://shreddr.captricity.com/api/v1/shred/3651604/image,3/7/2012,https://shreddr.captricity.com/api/v1/shred/3651603/image,,https://shreddr.captricity.com/api/v1/shred/3651597/image,,https://shreddr.captricity.com/api/v1/shred/3651594/image
